date,max_temperature,mean_temperature,max_humidity,mean_humidity,max_dewpoint,mean_dewpoint,max_wind_speed,mean_wind_speed,max_solar_radiation,mean_solar_radiation,mean_pressure,heatwave_day
2024-05-12,39.327637,33.123257,65.72174,44.471558,21.491852,18.667244,3.0943565,2.0526671,937.74225,269.64297,98230.945,1
2024-05-13,39.56314,32.934994,61.18248,39.840595,19.978638,16.608023,5.0403633,2.2226849,900.3555,285.16296,98255.445,1
2024-05-14,40.664124,33.321697,55.381733,33.1799,16.585052,14.016289,4.940992,2.8653843,991.4667,316.22592,98257.75,1
2024-05-15,41.696533,34.317966,46.278538,30.803907,15.734741,13.410645,4.8473716,2.422427,996.9067,328.19705,98250.75,1
2024-05-16,42.490784,35.318283,54.882385,32.333977,18.144684,15.123104,3.6339033,2.1221776,998.86224,329.33554,98089.12,1
2024-05-17,44.515167,36.66409,53.669167,29.388374,18.362946,14.617409,4.5389485,2.2297885,958.54224,316.45926,97813.03,1
2024-05-18,44.79782,37.66958,39.75466,26.791815,16.596863,14.416127,6.1236167,3.7043674,961.49335,321.85333,97531.49,1
2024-05-19,44.89676,37.648144,40.105892,26.739538,17.178253,14.387877,7.6242847,3.4128485,941.38666,309.62592,97417.65,1
2024-05-20,44.30188,37.338852,58.987236,30.05008,21.758636,15.811791,6.323556,3.4446232,983.4133,319.00592,97556.375,1
2024-05-21,41.806427,36.079266,61.440514,43.353928,23.552979,20.685629,4.715031,2.9388237,971.62665,307.88666,97656.03,1
2024-05-22,41.94809,36.45323,62.611816,46.55322,24.506165,22.577967,5.5553155,4.4955544,957.86664,307.17853,97637.97,1
2024-05-23,40.992462,35.922436,57.8894,45.889553,22.718536,22.09755,7.346357,4.784595,906.9155,294.77258,97580.16,1
2024-05-24,41.00879,36.005993,58.377613,45.476044,22.893219,21.980783,5.70313,3.2283974,898.6667,291.7889,97575.055,1
2024-05-25,43.57086,37.077423,54.197567,37.262424,22.895203,19.460335,5.440288,2.4095304,949.56445,300.9178,97370.56,1
2024-05-26,45.28528,37.896755,44.966743,30.718504,18.257782,16.744799,4.997788,2.67757,981.81335,325.71408,97158.34,1
2024-05-27,45.33548,37.26953,51.596283,33.956497,20.58133,17.439888,4.4859867,2.439706,979.23553,325.9526,96907.69,1
2024-05-28,46.45642,38.26703,44.22641,25.858475,17.63028,13.816055,4.8705187,2.8265686,997.1556,330.71335,96784.53,1
2024-05-29,46.298615,38.798565,52.186428,30.567192,22.308014,17.328976,3.9573295,2.5899353,959.5733,312.79556,96955.41,1
2024-05-30,46.01126,38.404816,40.210484,27.367533,20.33966,15.0265665,5.2807097,3.2330265,917.5822,313.38297,97247.93,1
2024-05-31,46.138733,38.505768,39.27951,26.363783,17.761139,14.759587,6.486318,4.0358872,975.23553,317.5437,97369.81,1
2024-06-01,43.980316,37.45998,39.98137,29.027655,17.631348,16.084023,8.154042,3.9785945,911.1111,289.5259,97579.79,1
2024-06-02,42.361176,36.37458,58.424133,36.34205,21.47229,18.470549,5.2086916,2.804269,932.26666,300.97702,97653.46,1
2024-06-03,43.980713,37.35336,53.703094,32.85306,21.419556,17.516144,5.5659747,3.4332998,935.7511,305.51852,97551.5,1
2024-06-04,43.57126,37.32936,42.528786,30.471914,19.138092,16.502277,4.6160684,2.5195358,953.28,301.60297,97568.81,1
2024-06-05,44.034912,36.05556,67.879875,39.55777,21.440094,19.021948,5.719375,3.7105637,950.9511,301.98962,97660.125,1
2024-06-06,41.163177,34.127388,70.09366,42.885983,22.401703,18.734812,4.4933796,2.0400262,949.81335,305.43332,97883.125,1
2024-06-07,42.150543,35.674686,51.09592,38.1044,19.82077,18.7112,6.0160165,3.4415045,947.80444,299.4637,97616.57,1
2024-06-08,40.998535,34.87432,49.53224,37.75797,19.704071,17.779188,6.1778774,3.5089877,946.7022,298.86887,97560.16,1
2024-06-09,42.514008,35.67123,47.688515,29.58864,17.956024,14.34724,5.1514397,3.5607798,968.92444,323.5178,97527.16,1
2024-06-10,42.664215,36.370636,40.643814,29.238443,16.499237,14.840359,4.6627316,3.0958369,955.5733,317.08072,97526.125,1
2024-06-11,43.38089,36.733406,42.396416,28.809769,16.39389,14.77808,4.5956964,2.652973,916.4267,306.27335,97464.125,1
2024-06-12,44.903748,37.585754,39.345295,27.002432,16.618256,14.575626,5.1570077,3.7537763,960.1067,320.25406,97443.695,1
2024-06-13,44.79016,39.013947,37.812935,27.633776,19.68454,16.420355,7.483921,5.3257623,907.07556,298.47183,97313.91,1
2024-06-14,43.907074,38.37289,37.461796,31.006876,19.756958,17.826368,7.79314,5.8347607,877.2267,283.0259,97304.23,1
2024-06-15,44.28134,39.07298,42.483006,30.145433,19.77594,17.968393,7.3120666,4.9117017,913.6,303.62814,97291.6,1
2024-06-16,44.987213,39.715145,41.833454,30.475489,21.581146,18.595148,6.613831,4.793389,924.7289,300.93927,97337.1,1
2024-06-17,45.598267,40.284603,43.270893,33.30966,22.147186,20.6639,7.1257668,4.9649825,875.62665,274.88147,97307.4,1
2024-06-18,44.39279,39.82263,50.15668,35.730045,23.73227,21.485918,8.416212,5.652757,897.7244,279.06888,97074.52,1
2024-06-19,43.49762,37.267387,62.533333,42.691677,23.774323,21.89415,7.524979,4.008287,850.5244,293.37778,96960.414,1
2024-06-20,38.326782,33.684612,82.12067,55.454987,25.327423,23.128641,5.755721,2.264765,816.8,282.0037,97251.78,1
2024-06-21,36.487854,31.438559,82.5526,65.40844,25.142517,23.961203,4.284497,2.5649993,773.6889,250.22888,97390.875,1
2024-06-22,37.59793,33.80443,72.84487,57.00475,25.12204,23.751984,2.8894434,1.6881179,814.54224,264.43927,97421.31,1
2024-06-23,37.697083,34.461437,71.24435,60.335377,26.912994,25.488337,4.3764205,1.9564732,854.9511,269.73557,97416.98,1
2024-06-24,36.998383,32.57712,82.83331,66.906334,26.44931,25.303864,4.7389307,2.3727024,809.63556,225.29259,97326.96,1
2024-06-25,36.972534,33.564026,81.354355,66.069305,27.32315,26.165628,2.8059847,1.855533,748.8711,220.0274,97225.945,1
2024-06-26,33.724487,31.302008,92.47151,78.56908,27.575867,27.03834,5.7343464,3.6303232,713.06665,169.44221,97364.4,1
2024-06-27,31.734833,29.406303,98.94135,84.68246,27.156708,26.494783,5.9723587,3.731828,403.34222,109.651115,97587.0,0
2024-06-28,32.816193,29.526758,97.22477,85.46142,27.508331,26.764984,3.6025004,1.824258,630.7733,115.22962,97413.26,1
2024-06-29,33.33481,29.730797,96.049194,87.684074,28.1633,27.39718,3.4809272,2.126747,491.48444,143.98889,97321.09,1
2024-06-30,35.52002,31.73588,93.96249,80.53211,28.693878,27.805338,2.4999585,1.2289506,804.3555,212.91852,97205.38,1
2024-07-01,34.764374,31.405725,92.131004,81.41996,28.83551,27.732885,3.1542494,2.013394,622.4178,186.28741,96984.4,1
2024-07-02,33.567413,31.221222,92.116356,82.18116,28.400543,27.746323,4.127766,2.0987384,465.2089,158.09186,96931.56,1
2024-07-03,31.042755,28.81945,99.63415,91.673035,28.27884,27.288437,3.4101734,2.1958807,498.7911,101.39926,97234.84,1
2024-07-04,30.410461,28.527704,98.414215,89.20722,27.426758,26.520567,2.789317,1.5743309,533.5111,91.00445,97391.38,1
2024-07-05,30.37436,28.546171,99.40112,91.47311,27.836761,26.999136,3.3898854,2.3328743,601.3333,132.09111,97072.62,1
2024-07-06,31.29599,28.72827,94.42973,87.08063,26.934296,26.308985,4.1696396,2.5554469,437.77777,129.56,97079.49,1
2024-07-07,33.287994,28.897177,94.05966,82.7015,26.699371,25.558899,4.5990076,2.2989168,714.4889,195.31776,97406.414,1
2024-07-08,31.645538,29.31282,94.50158,83.82706,27.304657,26.19837,2.5014658,1.8521461,664.85333,227.10815,97663.63,1
2024-07-09,33.65396,30.985006,93.47108,82.75761,28.537994,27.619291,2.1125112,1.3922063,797.17334,226.05779,97712.43,1
2024-07-10,34.92981,32.017086,93.135765,79.75003,28.786652,27.965998,2.6527255,1.3326113,809.7778,233.99408,97636.1,1
2024-07-11,37.580994,33.42447,88.81916,70.12975,27.990295,27.034758,3.6702423,2.3811111,781.49335,245.29407,97175.805,1
2024-07-12,35.526917,31.72436,88.42482,71.7024,27.235199,25.798912,4.895598,2.5933545,818.9511,213.4652,97169.945,1
2024-07-13,34.69583,30.662226,91.88484,80.42619,27.999512,26.772223,2.8404768,1.336937,816.48,221.4326,97210.04,1
2024-07-14,35.960968,32.68145,92.267525,75.08883,28.682617,27.473907,2.233963,1.1686517,823.94666,267.15186,97215.02,1
2024-07-15,33.738647,31.510254,91.398605,80.7457,28.32071,27.721338,3.5370955,2.6983902,697.2622,217.32,97467.57,1
2024-07-16,35.89444,32.41858,89.61324,77.335686,28.412079,27.79951,3.7923326,2.7746341,747.30664,206.64964,97503.38,1
2024-07-17,33.788666,31.94037,90.17299,80.68137,28.92752,28.135681,4.2661963,2.6234605,817.2267,247.72444,97496.68,1
2024-07-18,34.618225,31.171572,94.79079,85.50101,29.039093,28.37943,3.190476,1.8154932,681.31555,207.19853,97349.086,1
2024-07-19,33.908844,31.15068,93.37141,84.69641,29.344696,28.19845,3.5198634,2.7831385,784.69336,222.24297,97282.9,1
2024-07-20,36.13022,32.77708,89.9601,78.3792,29.271942,28.369242,3.1352768,1.9472432,745.6178,223.02815,97328.31,1
2024-07-21,35.26889,32.541164,89.78419,79.17691,29.42685,28.367956,3.823006,2.93355,789.1911,232.88074,97321.94,1
2024-07-22,34.467743,31.59049,92.326645,81.825386,28.6044,28.039713,3.6686552,2.4353914,806.0267,233.40297,97346.27,1
2024-07-23,33.90335,31.636663,94.74847,82.604706,28.881622,28.23082,3.2276492,1.546739,701.6533,202.04297,97180.51,1
2024-07-24,33.144653,30.744902,94.55477,84.000824,28.118896,27.668432,2.331936,0.95579845,730.8444,178.72742,96899.9,1
2024-07-25,34.460785,31.336426,93.05186,83.42285,28.71054,28.094442,2.1372423,1.032932,796.23114,200.65186,96853.375,1
2024-07-26,34.18448,31.41789,94.924515,82.87268,28.938446,28.033043,2.8901703,1.4265565,674.4533,196.48296,97035.09,1
2024-07-27,34.814087,31.140898,96.124664,87.007286,29.427277,28.634378,2.9497967,1.3690354,694.4533,155.16148,97239.65,1
2024-07-28,36.119904,32.970642,89.70041,77.884575,29.03366,28.483984,4.537022,2.737588,672.4267,215.89703,97218.6,1
2024-07-29,36.492584,33.25611,90.177635,75.51086,29.042816,28.205526,4.588736,3.1188242,744.60443,244.16296,97265.35,1
2024-07-30,36.41739,33.481697,87.47247,77.94303,29.440857,28.992682,3.8883305,2.4631782,738.75555,227.3126,97380.06,1
2024-07-31,35.32498,31.173431,98.40166,84.15657,29.684937,28.07796,5.001798,2.9724922,448.0178,139.08667,97363.07,1
