date,max_WBGT,mean_WBGT,max_temperature,mean_temperature,max_humidity,mean_humidity,max_dewpoint,mean_dewpoint,max_wind_speed,mean_wind_speed,max_solar_radiation,mean_solar_radiation,mean_pressure,high_WBGT_hours,daily_risk_level,heatwave_day,year
2022-05-19,35.372246,29.853363,42.934723,36.020664,59.16252,42.214436,22.83368,20.119095,4.3274093,2.0550413,973.4756,316.68814,97516.15,10.0,Extreme,True,2022
2022-05-20,33.684296,29.148865,44.58792,36.983143,55.119663,35.389194,21.447662,17.93619,4.2893376,2.6406524,975.0222,314.5015,97255.94,10.0,Extreme,True,2022
2022-05-21,33.16824,27.214842,42.66281,33.999317,65.4022,39.538918,20.816437,17.159466,5.5838013,2.4387052,961.8311,273.71628,97071.305,7.0,Extreme,True,2022
2022-05-22,33.366344,27.63943,39.318756,32.84329,67.07954,45.381134,21.020294,18.587431,5.497585,2.983279,969.7244,309.98444,97038.99,8.0,Extreme,True,2022
2022-05-23,28.581188,23.69458,31.103485,26.05668,93.73657,68.52765,21.020111,19.457594,8.423119,6.2612267,947.69775,282.72296,97420.29,0.0,High,False,2022
2022-05-24,31.29328,25.218645,31.482574,26.420965,92.88036,76.21014,22.480194,21.66391,5.224394,2.6373837,629.81335,197.90001,97953.22,3.0,Very High,True,2022
2022-05-25,32.613953,27.584032,33.904938,29.276993,91.43227,67.420586,23.22696,22.15915,2.5887685,1.5849866,799.3778,274.34296,97930.49,7.0,Very High,True,2022
2022-05-26,33.77771,28.19348,36.934967,31.071692,84.496544,59.007553,23.444122,21.423737,2.9090278,1.7035265,951.68,315.59555,97697.23,8.0,Extreme,True,2022
2022-05-27,34.495384,29.217638,39.149933,32.963696,74.55784,54.99661,24.061432,22.160498,3.1618981,2.0560055,947.25336,293.09705,97405.586,10.0,Extreme,True,2022
2022-05-28,35.559517,30.472586,40.764008,34.431866,79.38911,54.55306,26.549469,23.224754,3.3066638,1.869757,920.6222,302.0911,97270.01,11.0,Extreme,True,2022
2022-05-29,34.98841,29.786219,40.173065,33.972416,79.76345,55.743847,25.364899,23.160223,3.5247214,2.6891956,964.4622,296.67184,97332.805,10.0,Extreme,True,2022
2022-05-30,35.91848,30.1001,40.63321,33.98557,77.152374,55.073666,25.4581,22.868347,3.9466882,2.1649387,960.1067,293.36444,97428.27,11.0,Extreme,True,2022
2022-05-31,32.49993,28.592056,40.643402,33.659668,77.33523,50.221985,23.444489,20.873045,3.9128582,2.2414365,926.56,297.28665,97437.97,9.0,Very High,True,2022
2022-06-01,32.94622,28.087358,42.837738,35.049816,68.91712,39.150295,22.392487,17.950361,3.971402,2.58798,925.95557,300.6511,97491.0,10.0,Very High,True,2022
2022-06-02,33.37455,28.3348,42.901703,35.435307,54.956066,37.577335,22.079498,17.917746,2.9638927,2.2351978,912.44446,285.89407,97441.56,9.0,Extreme,True,2022
2022-06-03,31.878437,27.648436,43.835358,35.567417,60.583527,35.559277,22.558624,16.077593,4.8640904,2.685851,986.75555,319.60446,97381.945,11.0,Very High,True,2022
2022-06-04,33.419594,27.93753,44.56363,36.420338,49.816093,31.326897,18.642853,15.039371,3.3635175,2.2032042,977.6178,310.15854,97405.77,10.0,Extreme,True,2022
2022-06-05,32.975487,27.29152,44.43857,36.41289,50.222893,29.356262,21.831207,14.795333,5.503201,3.0425303,975.8222,291.90073,97426.43,9.0,Very High,True,2022
2022-06-06,34.276493,27.920843,43.292023,36.818024,39.58933,28.010897,17.216766,14.600891,3.8543553,2.5373812,982.24,322.1148,97344.54,9.0,Extreme,True,2022
2022-06-07,32.890636,27.94842,44.01306,37.824184,37.47553,27.112297,17.641022,15.124745,5.764243,3.9862878,959.25336,290.87482,97304.336,9.0,Very High,True,2022
2022-06-08,32.477577,27.76243,43.83484,37.651546,35.877052,26.360754,16.85495,14.690455,7.215711,4.3614206,951.66223,316.81113,97251.48,9.0,Very High,True,2022
2022-06-09,33.930946,28.750013,43.379242,37.541172,40.9607,30.98638,21.588043,17.016565,5.71167,3.081256,854.3289,266.21777,97207.1,9.0,Extreme,True,2022
2022-06-10,33.135323,28.296598,43.664764,37.655323,37.91315,29.567099,20.160004,16.4165,6.1591225,4.476732,944.2133,301.83035,97255.44,11.0,Extreme,True,2022
2022-06-11,33.719017,27.99471,44.016907,37.88081,36.00081,27.06161,19.870422,15.323457,6.3801756,4.512716,955.76886,310.36594,97310.49,10.0,Extreme,True,2022
2022-06-12,32.877213,28.51123,43.68631,37.79575,38.063,29.573853,18.932343,16.638361,5.4139776,3.3606822,950.9867,303.97482,97477.37,10.0,Very High,True,2022
2022-06-13,33.13685,29.296274,43.597443,38.35115,47.143345,32.199547,20.567719,18.371553,7.0363955,4.9289417,842.1511,257.6215,97540.84,10.0,Extreme,True,2022
2022-06-14,32.873787,29.119555,39.890594,35.704723,51.36388,43.55696,22.33612,21.274338,6.4178834,5.5413,863.8933,257.59927,97538.22,9.0,Very High,True,2022
2022-06-15,33.659096,29.513494,41.861816,36.375233,58.204216,42.427692,23.30478,21.085253,6.537807,4.51039,871.5378,277.25925,97362.414,11.0,Extreme,True,2022
2022-06-16,34.441414,29.44641,38.88846,33.85716,74.32246,52.712246,23.298859,22.473816,4.2911634,2.9631665,869.76,294.82224,97500.34,10.0,Extreme,True,2022
2022-06-17,31.721273,27.33343,34.83545,29.555124,85.655075,68.44523,24.159515,22.904001,5.060535,2.2467756,682.29333,212.35112,97604.44,5.0,Very High,True,2022
2022-06-18,31.088491,27.530663,31.709717,28.610601,88.596886,77.1695,25.22113,24.100172,3.4454503,1.9542556,733.92,192.78888,97674.12,5.0,Very High,True,2022
2022-06-19,29.566635,26.479628,31.621307,27.792398,92.70046,77.33437,23.741577,23.343903,4.300232,1.8891786,627.5733,160.38889,97595.79,0.0,High,False,2022
2022-06-20,32.989223,28.115198,34.134735,29.757036,87.36862,67.8792,23.82846,22.82865,1.8406808,1.1078933,792.33777,276.64667,97385.4,9.0,Very High,True,2022
2022-06-21,33.54798,28.266573,34.109344,30.087074,81.54734,67.25489,24.062164,23.140295,3.5515807,2.0202098,870.20447,277.70148,97420.875,8.0,Extreme,True,2022
2022-06-22,34.05926,28.839167,36.808197,31.53008,78.66418,62.19099,24.58957,23.073914,2.6671805,1.8982428,867.2178,272.3326,97849.02,9.0,Extreme,True,2022
2022-06-23,31.861115,27.816267,38.110016,32.860126,69.45891,50.23209,23.037567,20.47666,5.0445585,3.180047,926.24,309.63187,97818.87,8.0,Very High,True,2022
2022-06-24,31.273703,26.977577,39.404114,32.753956,65.28256,44.785244,21.265015,18.217562,3.9260006,2.7410228,961.0845,321.21036,97570.695,7.0,Very High,True,2022
2022-06-25,34.16491,28.826044,40.110626,34.489838,74.66393,41.997105,24.86441,18.836145,3.6893885,2.0723417,948.1778,317.1052,97368.44,10.0,Extreme,True,2022
2022-06-26,33.805153,30.756693,39.92563,34.87969,75.776726,58.63425,26.58377,25.173254,5.5752754,3.9151118,858.8089,245.51332,97526.44,12.0,Extreme,True,2022
2022-06-27,35.395805,31.469748,39.9693,35.772697,71.2815,56.028965,26.213104,25.364538,4.994421,3.070977,872.2844,276.68887,97543.57,13.0,Extreme,True,2022
2022-06-28,36.50469,31.891571,40.756317,35.98863,70.62676,55.04655,26.312592,25.194239,4.339845,2.4819038,740.0711,258.6111,97205.87,15.0,Extreme,True,2022
2022-06-29,35.13621,30.720926,39.145905,33.415173,84.8954,66.81956,27.828735,26.108606,4.5287094,3.2191846,816.0711,253.97333,97060.836,13.0,Extreme,True,2022
2022-06-30,27.795996,26.24559,27.456848,26.48159,99.26033,95.216156,26.554688,25.649721,3.4767883,2.289403,252.64,44.265926,97427.375,0.0,Moderate,False,2022
2022-07-01,33.149826,28.615297,31.401154,28.759941,93.44352,84.88318,26.571747,25.892359,2.0635345,1.1112216,611.32446,167.40889,97377.29,8.0,Extreme,True,2022
2022-07-02,34.798634,29.747091,34.0737,30.391523,95.05036,81.06711,27.682526,26.632349,3.614834,2.2662382,770.88,211.76074,97255.21,11.0,Extreme,True,2022
2022-07-03,33.934036,29.937773,33.77951,30.61292,93.10117,81.899345,27.819794,27.056784,4.171349,2.0939245,803.36,209.47112,97380.82,9.0,Extreme,True,2022
2022-07-04,35.520916,31.428045,35.493683,32.624165,88.38772,76.24916,28.527924,27.780588,2.498515,1.6091856,741.17334,209.06,97323.37,14.0,Extreme,True,2022
2022-07-05,35.48702,31.65417,37.354065,33.861813,87.06317,71.04921,28.853607,27.69845,3.561672,2.8123548,690.5956,214.17259,97337.4,15.0,Extreme,True,2022
2022-07-06,34.08798,31.319872,36.470764,33.435013,88.18906,71.51083,27.934296,27.445631,4.480073,2.9516532,837.79553,246.7237,97658.82,15.0,Extreme,True,2022
2022-07-07,34.493965,31.099403,37.11331,33.59998,86.13255,68.72197,28.196625,26.868921,4.652896,3.0256147,865.70667,254.64221,97711.06,13.0,Extreme,True,2022
2022-07-08,35.20229,31.55749,37.995667,34.404453,80.71392,65.20581,27.582855,26.668367,3.8694193,2.4174037,805.17334,273.2963,97421.54,13.0,Extreme,True,2022
2022-07-09,33.89319,29.473145,35.22397,30.838419,90.30664,79.72939,27.682404,26.814047,5.0418563,3.7609284,713.2622,181.50444,97384.07,8.0,Extreme,True,2022
2022-07-10,34.252647,29.182045,32.983185,29.58904,95.68886,83.48892,26.848022,26.413385,4.5119104,1.9064208,739.76886,183.98592,97525.18,8.0,Extreme,True,2022
2022-07-11,36.193333,31.207682,36.365387,32.444767,87.66193,72.06598,27.656647,26.548332,1.8465588,0.978513,876.76447,266.0037,97524.85,12.0,Extreme,True,2022
2022-07-12,33.929142,30.176073,33.454132,31.13819,89.609406,77.6673,27.587433,26.654825,3.1460533,1.9995972,786.25775,219.25111,97462.29,11.0,Extreme,True,2022
2022-07-13,34.611763,30.288643,36.09189,31.412924,88.110664,78.70176,28.15799,27.10739,3.5659564,2.8515537,858.3289,240.16888,97278.055,10.0,Extreme,True,2022
2022-07-14,34.204002,29.876604,36.26358,31.858496,80.6565,71.217545,27.188904,25.914755,4.407162,3.5665686,813.2622,262.7526,97290.555,11.0,Extreme,True,2022
2022-07-15,33.99894,30.014719,37.052307,32.665867,78.17834,67.76177,26.422394,25.785604,5.3534255,4.2405066,865.56445,268.32074,97451.125,11.0,Extreme,True,2022
2022-07-16,34.144844,28.847624,35.501007,29.800917,97.75992,81.64011,26.6893,26.073145,3.6376512,2.7113755,824.5333,208.04889,97580.9,7.0,Extreme,True,2022
2022-07-17,34.577827,30.000755,34.450043,30.634153,94.47698,82.199684,27.909119,27.114954,2.6796021,2.0661798,783.36,215.96074,97705.9,9.0,Extreme,True,2022
2022-07-18,35.359703,31.424204,36.869263,33.21866,87.99161,72.48541,27.835052,27.398764,2.9023988,1.8891091,827.4133,248.29926,97532.375,13.0,Extreme,True,2022
2022-07-19,36.11391,31.465942,35.21054,32.347744,91.885475,78.41302,28.60257,27.992315,3.416721,1.5184737,788.1778,218.81926,97413.93,12.0,Extreme,True,2022
2022-07-20,32.86474,28.282175,33.041565,28.610077,95.29667,88.09961,28.278168,26.387259,4.855845,1.9503311,431.64444,135.97481,97512.02,5.0,Very High,True,2022
2022-07-21,32.955093,28.872324,32.812653,29.233536,97.35405,85.667725,27.395477,26.474482,1.9248425,1.1137975,457.33334,137.59038,97742.06,8.0,Very High,True,2022
2022-07-22,33.85566,29.283293,32.801666,29.406385,96.152626,86.258026,27.567047,26.77334,3.60556,1.8762474,770.8089,191.08888,97796.055,10.0,Extreme,True,2022
2022-07-23,32.173492,28.622873,33.35913,29.701513,93.14602,83.97028,27.709076,26.647882,5.4654117,3.7043145,483.62668,117.55704,97658.76,5.0,Very High,True,2022
2022-07-24,32.80329,28.976738,33.318115,30.173325,89.36076,80.060234,27.230194,26.288727,6.1828656,3.888155,795.91113,200.95778,97676.94,9.0,Very High,True,2022
2022-07-25,32.663185,28.899271,34.316925,30.398413,90.01633,77.3471,26.311127,25.856775,6.3988957,4.1195083,665.0311,211.02815,97914.414,9.0,Very High,True,2022
2022-07-26,32.40599,28.623848,33.4122,29.967966,90.55184,78.950775,26.874634,25.824945,5.6258507,3.7130632,720.48,189.53851,97954.84,8.0,Very High,True,2022
2022-07-27,33.239704,29.16105,33.17325,29.747702,95.59822,84.30717,27.697144,26.734177,3.6954482,2.936141,716.64,204.82149,97968.12,8.0,Extreme,True,2022
2022-07-28,34.1772,28.959707,32.272034,29.073715,96.2789,88.32919,27.706635,26.889734,2.556066,1.2326847,670.8089,143.73111,98068.73,8.0,Extreme,True,2022
2022-07-29,32.756073,28.110138,32.460968,28.482935,95.50755,89.494194,27.621796,26.524384,3.4462674,1.7567085,488.53333,111.76963,97956.625,5.0,Very High,True,2022
2022-07-30,32.3668,28.09964,32.48996,28.485764,96.33054,88.45923,27.013245,26.290571,2.103384,1.3769546,515.1644,115.90741,97762.56,4.0,Very High,True,2022
2022-07-31,32.65722,28.863495,32.11615,29.342087,92.650085,82.50577,26.47644,25.96634,3.2009387,1.6950194,712.08887,202.22517,97557.875,9.0,Very High,True,2022
2023-04-01,28.245358,21.647085,27.811249,22.000381,98.11894,76.802574,18.162476,17.333654,1.9678252,1.2105972,882.79114,234.69037,98376.9,0.0,High,False,2023
2023-04-02,26.922916,21.754242,29.548615,23.190401,95.7416,71.29342,18.006073,17.099997,3.7486231,2.36151,868.12445,269.59335,98244.87,0.0,Moderate,False,2023
2023-04-03,30.423038,22.95098,31.410187,24.661402,87.30941,66.02768,18.134613,17.369066,4.6542416,2.339309,931.1644,272.25998,98174.625,1.0,Very High,False,2023
2023-04-04,28.493723,22.265543,30.4375,24.15747,91.342255,64.39187,17.839203,16.506687,4.01763,2.4276059,930.0978,281.38593,98429.445,0.0,High,False,2023
2023-04-05,26.755045,21.048147,31.640778,24.63443,75.74516,51.540257,15.487335,13.254608,3.9665294,2.8107703,951.84,295.71777,98480.836,0.0,Moderate,False,2023
2023-04-06,27.215496,21.264814,32.83194,25.331995,72.63886,49.398075,14.188202,13.244538,4.072522,2.967097,947.3778,282.4,98694.72,0.0,Moderate,False,2023
2023-04-07,25.600597,20.18884,32.63089,25.060472,72.70426,43.114475,15.058563,10.443494,4.335979,3.18022,987.07556,308.1874,98833.1,0.0,Moderate,False,2023
2023-04-08,26.655437,20.322618,33.465057,25.230164,70.30957,42.038914,12.2752075,10.028445,3.253226,2.7312553,985.4044,308.25482,98883.305,0.0,Moderate,False,2023
2023-04-09,28.165222,21.107069,34.431763,25.777376,73.85721,44.08188,14.360809,10.895036,3.5963383,2.2064154,977.0133,305.64224,98806.76,0.0,High,False,2023
2023-04-10,27.51748,21.565634,34.686615,27.029348,69.84371,39.43653,13.080353,10.764819,4.158967,2.47523,963.5022,303.59702,98654.32,0.0,Moderate,False,2023
2023-04-11,26.970407,22.205935,35.884552,28.777626,50.17396,35.42969,12.745789,11.11169,5.9157233,3.3886325,968.67554,292.9015,98591.87,0.0,Moderate,False,2023
2023-04-12,28.233225,23.301733,37.18625,29.752228,60.70406,38.226597,15.200836,13.079402,5.9516926,3.3686514,952.7822,290.57037,98506.04,0.0,High,False,2023
2023-04-13,28.668488,23.329954,38.066986,29.880905,58.711727,36.84984,14.667511,12.2257185,4.251941,2.8080597,971.7156,304.98,98342.34,0.0,High,False,2023
2023-04-14,29.89178,23.500132,39.119232,30.704351,55.46272,33.097725,14.175568,11.043838,4.0848613,2.481232,987.0222,304.5889,98277.94,0.0,High,False,2023
2023-04-15,31.587606,24.50927,40.724213,31.688751,56.74749,31.903234,14.634369,11.461887,2.6463368,1.9644097,982.9689,309.12073,98219.664,6.0,Very High,True,2023
2023-04-16,30.950764,25.076782,40.279022,32.466846,50.636524,33.40759,15.489227,13.318395,3.773531,2.280442,910.6311,283.08817,98122.695,3.0,Very High,True,2023
2023-04-17,30.82284,25.225283,40.83499,32.41624,52.92087,34.12175,15.512909,13.317542,2.7274017,2.0110004,910.04443,290.94592,98152.22,7.0,Very High,True,2023
2023-04-18,31.440817,25.758919,40.763336,33.017193,60.39056,34.81825,16.232758,14.301216,5.050293,2.5527456,938.4533,299.40814,98224.664,6.0,Very High,True,2023
2023-04-19,32.13996,25.332384,39.27591,31.118752,61.623566,41.504463,17.496857,15.598189,4.92948,2.490271,960.9067,286.02518,97924.086,5.0,Very High,True,2023
2023-04-20,29.623081,24.436357,37.37433,30.035446,67.9151,42.43291,18.547577,15.0111,3.3936424,2.4693577,899.7867,287.4237,97711.87,0.0,High,False,2023
2023-04-21,30.2137,23.745163,35.93399,29.276085,68.4188,40.016308,17.605438,13.133411,3.6568265,2.1774182,933.8489,284.22964,97877.37,1.0,Very High,False,2023
2023-04-22,29.837692,22.754522,36.379303,29.417105,56.5702,31.881884,14.6492,10.067403,4.201554,2.7452796,954.9511,306.70816,97945.836,0.0,High,False,2023
2023-04-23,28.229645,21.673094,32.153015,26.698004,63.045372,39.338516,14.292175,10.881962,3.8536563,1.9071822,912.8711,284.6148,98194.03,0.0,High,False,2023
2023-04-24,26.3065,21.266447,32.663605,26.68505,62.897133,41.33636,13.850189,11.730388,5.519808,3.5354316,898.4178,264.04666,98535.02,0.0,Moderate,False,2023
2023-04-25,29.259394,22.607225,34.513763,27.706856,59.626682,41.619812,13.7812805,12.771488,4.2637057,2.5261483,974.57776,311.8074,98533.71,0.0,High,False,2023
2023-04-26,30.957514,23.866419,36.445465,29.77479,52.71046,37.580097,14.526001,12.98399,3.0681298,2.1020412,903.91113,265.56888,98232.93,4.0,Very High,True,2023
2023-04-27,30.82703,24.17259,37.914215,30.298513,49.848576,36.42898,14.278748,12.959546,5.4333954,2.0783098,879.1289,272.96964,98227.836,5.0,Very High,True,2023
2023-04-28,28.567783,23.625465,33.570953,28.41475,65.2441,44.42631,17.09137,14.590087,2.7018366,1.6694345,635.0222,194.59557,98312.63,0.0,High,False,2023
2023-04-29,27.801825,23.731224,32.689545,27.346762,80.65469,55.023556,19.811554,16.951162,4.6234665,2.084027,866.9867,225.8,98235.22,0.0,Moderate,False,2023
2023-04-30,28.693768,22.880257,29.096283,24.520721,91.90833,68.56414,19.73526,17.891344,4.066897,2.073604,849.7244,230.14519,98167.586,0.0,High,False,2023
2023-05-01,27.868063,22.231459,26.905853,22.697962,92.96717,83.23438,20.349121,19.583872,4.0386286,2.7603405,710.4533,170.69185,98235.79,0.0,Moderate,False,2023
2023-05-02,27.74187,22.785583,27.13565,22.91066,99.250084,88.09223,21.484741,20.740814,4.6942415,2.7937868,689.70667,176.47778,98378.35,0.0,Moderate,False,2023
2023-05-03,27.666616,22.505663,26.776764,23.104856,97.31442,80.05271,20.863373,19.2693,5.0186195,2.1585803,788.51556,206.75482,98467.62,0.0,Moderate,False,2023
2023-05-04,30.924524,25.137634,31.405823,25.982635,91.88429,71.30329,21.630219,19.890802,2.2868557,1.5067883,892.5867,284.29483,98401.94,4.0,Very High,True,2023
2023-05-05,31.01005,25.207743,34.276978,28.174332,83.09603,57.480312,20.315796,18.409834,2.6036553,2.0171008,927.36,293.79556,98176.26,5.0,Very High,True,2023
2023-05-06,29.56691,24.735514,35.66794,29.124346,69.09631,50.747498,18.896454,17.32677,4.289706,2.8177872,958.4,302.45407,98029.54,0.0,High,False,2023
2023-05-07,30.114044,25.373589,36.645477,30.148026,64.653336,47.239307,18.18039,16.873615,3.917339,2.7345293,955.1289,305.78888,97936.24,1.0,Very High,False,2023
2023-05-08,30.291477,24.90599,36.842224,29.989136,78.34687,47.376846,18.413116,16.628689,6.065506,3.1693704,975.2889,292.83112,97943.48,1.0,Very High,False,2023
2023-05-09,29.399012,23.966005,37.07077,29.761911,75.1271,41.257496,18.782257,14.164605,4.5024576,3.0873547,1012.6222,329.82297,98132.805,0.0,High,False,2023
2023-05-10,27.624218,22.529701,36.504333,29.01883,61.442066,36.40803,13.466492,11.358689,4.5771523,3.280709,1019.55554,334.8052,98081.81,0.0,Moderate,False,2023
2023-05-11,30.185339,24.748404,38.72467,31.216171,60.486473,35.3511,15.084442,12.7050295,2.4941041,1.733416,1013.0845,332.65036,98133.44,4.0,Very High,True,2023
2023-05-12,30.753998,25.715975,41.173065,32.74405,65.61974,36.689007,19.08957,13.869159,3.8653026,2.7345562,995.3422,327.5489,97979.46,6.0,Very High,True,2023
2023-05-13,32.23307,26.876753,41.13443,33.78834,52.77313,37.10693,18.756226,16.073643,3.4728725,2.6588125,988.05334,323.88962,97894.44,8.0,Very High,True,2023
2023-05-14,33.045227,26.391981,40.729523,33.18697,54.128742,38.633022,18.082611,16.493021,4.565082,2.7864282,981.2267,295.5615,97622.99,5.0,Extreme,True,2023
2023-05-15,32.081173,26.584427,40.71933,33.53699,51.621098,36.41525,17.996979,16.037792,4.793721,2.8516026,985.81335,317.03555,97652.21,9.0,Very High,True,2023
2023-05-16,31.486944,26.130043,40.02542,33.21037,49.01409,35.588768,17.37268,15.353683,4.669655,3.1094835,985.28,317.4,97845.945,6.0,Very High,True,2023
2023-05-17,32.433075,26.518534,40.870605,33.349926,57.410603,38.129513,18.71457,16.563494,8.124583,3.3600595,927.4311,302.2637,98021.055,7.0,Very High,True,2023
2023-05-18,31.214233,26.529161,36.450256,31.086523,65.044075,48.745106,20.362122,18.623684,6.0296903,3.2433853,975.6445,313.8215,98321.87,6.0,Very High,True,2023
2023-05-19,29.966335,25.959589,38.28839,31.818964,62.21999,44.039204,19.573944,17.216713,5.5174637,3.6479092,987.69775,325.87112,98008.35,0.0,High,False,2023
2023-05-20,30.92241,26.495308,40.43567,33.192413,58.233444,39.95,19.163147,16.697403,5.321751,3.0404823,991.18225,327.20593,97837.77,8.0,Very High,True,2023
2023-05-21,33.96833,27.710464,42.75186,35.468723,47.380646,32.483322,19.621735,15.706904,5.32242,2.5408337,987.2711,318.0126,97867.09,9.0,Extreme,True,2023
2023-05-22,32.843178,27.908134,43.203125,36.752163,49.772133,31.566956,19.66623,16.621243,6.006066,4.251674,927.2178,293.8185,97912.055,8.0,Very High,True,2023
2023-05-23,33.353767,27.482178,43.826385,36.03172,62.12507,33.487797,20.70874,16.61281,6.9175243,4.342414,962.4533,280.89926,97888.6,6.0,Extreme,True,2023
2023-05-24,29.84905,25.576914,36.63394,30.21586,77.28552,52.288067,21.167664,18.724464,5.914563,3.713834,913.9911,270.82224,98000.625,0.0,High,False,2023
2023-05-25,32.245117,24.996054,36.122223,28.444555,78.99623,58.672222,20.798615,18.96842,5.2522907,2.3131373,946.75555,224.14961,97922.625,5.0,Very High,True,2023
2023-05-26,31.954632,26.251284,34.346863,28.810982,82.426125,61.159668,22.831573,19.886648,4.2602205,1.5753078,956.1067,271.51407,98043.164,4.0,Very High,True,2023
2023-05-27,31.444855,25.442154,33.50949,27.737219,95.31739,65.66357,22.310883,20.241709,4.352042,1.983077,950.79114,246.95038,98028.27,4.0,Very High,True,2023
2023-05-28,32.880405,27.313242,34.93976,30.18897,89.587906,60.14856,21.92392,21.129095,5.1557684,2.5348217,889.06665,285.4348,98159.664,7.0,Very High,True,2023
2023-05-29,32.431824,25.993546,33.552185,27.571548,90.14906,70.8965,22.800629,21.60936,4.5144243,1.7479373,858.68445,232.74815,98295.086,3.0,Very High,True,2023
2023-05-30,32.95458,26.207361,34.729156,28.48163,93.22764,63.986286,22.372711,20.483027,4.426456,1.7026216,891.76886,292.12592,98197.81,6.0,Very High,True,2023
2023-05-31,30.008007,24.968912,32.00006,26.996347,92.23523,68.32031,22.445038,20.26444,4.04796,2.6625035,860.4622,270.75632,98168.81,1.0,Very High,False,2023
2023-06-01,30.030018,25.489388,33.201447,27.371391,86.31324,66.6013,22.066437,20.141565,3.5486927,2.1932874,921.0845,294.83112,98089.75,1.0,Very High,False,2023
2023-06-02,30.780476,26.25854,35.213623,29.48704,78.42892,58.860935,22.237946,20.09738,3.5664485,2.113753,876.16,269.17703,98025.914,3.0,Very High,True,2023
2023-06-03,32.00034,26.84073,36.70456,31.183813,70.89944,49.598434,20.947083,18.759064,3.454702,2.0638738,956.4089,318.7474,98020.85,6.0,Very High,True,2023
2023-06-04,31.276154,27.092115,35.943726,31.021154,67.11939,53.265896,21.384003,20.036058,3.150896,2.5091364,814.4533,266.70667,97951.695,5.0,Very High,True,2023
2023-06-05,31.881979,26.765099,38.89267,32.77037,64.737114,43.593334,20.699646,17.851347,4.175776,2.639523,907.73334,301.49408,97831.555,7.0,Very High,True,2023
2023-06-06,31.16773,26.592485,38.958893,32.467056,65.12072,42.345825,19.036499,17.169651,5.019476,2.1346643,905.2267,283.7911,97819.5,6.0,Very High,True,2023
2023-06-07,30.768845,26.49704,39.119476,32.906296,60.234695,39.652454,19.284454,16.260138,5.4564466,2.371061,913.4756,285.95035,97813.586,4.0,Very High,True,2023
2023-06-08,31.517849,26.88091,40.949615,34.233273,55.27241,36.70159,18.619263,16.475122,5.486213,2.909228,882.6667,294.61557,97691.9,7.0,Very High,True,2023
2023-06-09,32.26603,27.696096,41.520416,35.003017,55.866272,37.631123,19.672943,17.71696,4.3741045,3.3124945,915.94666,306.98593,97386.555,9.0,Very High,True,2023
2023-06-10,32.916595,28.347597,41.306488,35.4054,60.332687,40.455868,20.54721,19.387733,5.5048065,3.7366183,837.76,268.26666,97341.52,8.0,Very High,True,2023
2023-06-11,31.973423,28.443892,40.39496,34.411312,62.84297,45.706085,22.147888,20.548193,7.3321247,3.828993,895.5022,278.85037,97358.94,10.0,Very High,True,2023
2023-06-12,33.48124,29.886246,41.78479,36.46843,59.24825,44.160908,22.868927,21.774817,6.67206,4.447121,912.8711,302.69925,97285.65,11.0,Extreme,True,2023
2023-06-13,32.968178,28.453661,42.27069,36.784866,46.413578,34.941788,21.175934,18.448114,8.375571,5.771755,914.13336,300.0941,97276.53,10.0,Very High,True,2023
2023-06-14,32.86149,28.6884,41.315094,35.81903,50.76576,40.68733,22.06482,20.14131,8.261605,5.6264863,906.3822,287.0585,97382.25,10.0,Very High,True,2023
2023-06-15,32.45069,28.380651,38.507935,33.98782,63.46153,48.307285,22.031067,21.252113,8.245923,4.587376,877.3689,281.9511,97556.23,9.0,Very High,True,2023
2023-06-16,33.021084,29.019623,39.682617,33.508465,69.90861,55.16454,24.547302,22.909552,5.46116,3.0108356,880.99554,251.29407,97515.43,8.0,Extreme,True,2023
2023-06-17,34.85423,30.06656,38.922424,33.90772,85.55692,56.62009,26.215302,23.587786,3.7227635,1.7281364,780.0711,257.7452,97541.06,11.0,Extreme,True,2023
2023-06-18,33.105007,29.32001,36.773468,31.927622,85.02178,65.77383,25.953613,24.416483,5.608408,2.3993745,819.5022,221.10518,97503.51,9.0,Extreme,True,2023
2023-06-19,32.26392,28.403694,35.510315,30.773352,87.92725,69.76023,25.759491,24.37394,3.533673,2.8064451,773.35114,176.42444,97346.586,7.0,Very High,True,2023
2023-06-20,32.86658,29.120796,34.91855,31.558357,84.4252,69.22152,26.098846,25.033895,3.770346,2.8475711,684.0,198.44221,97436.48,9.0,Very High,True,2023
2023-06-21,35.464027,30.827606,36.574707,32.64232,84.38521,68.97776,27.363983,25.98288,2.6178215,1.2196687,728.60443,227.46149,97511.85,11.0,Extreme,True,2023
2023-06-22,34.621914,30.987642,37.15674,33.406315,85.04146,68.628716,27.858276,26.686445,3.7383456,2.1701317,568.2489,190.78296,97496.12,15.0,Extreme,True,2023
2023-06-23,34.57064,30.743439,35.78827,32.316803,87.939354,76.996826,29.103058,27.660517,4.333674,1.9807721,782.7733,154.78667,97490.41,14.0,Extreme,True,2023
2023-06-24,34.988174,30.800673,35.841156,31.982483,95.310425,77.316124,29.080475,27.333033,3.247812,2.372741,683.52,205.94444,97441.32,14.0,Extreme,True,2023
2023-06-25,29.312817,27.01467,28.900787,27.01062,99.24473,93.90064,26.987732,25.917002,2.8394117,1.3530236,314.15112,78.59408,97635.74,0.0,High,False,2023
